Country,Country_code,Continent,Subregion,Intermediary_region,Year,iso_a2,iso_a3,Rent_laws,Tenure_security,Rationing,RMRI
Romania,RO,Europe,Eastern Europe,,1984,RO,ROU,1,0.5,0.875,0.75
Romania,RO,Europe,Eastern Europe,,1985,RO,ROU,1,0.5,0.875,0.75
Romania,RO,Europe,Eastern Europe,,1986,RO,ROU,1,0.5,0.875,0.75
Romania,RO,Europe,Eastern Europe,,1987,RO,ROU,1,0.5,0.875,0.75
Romania,RO,Europe,Eastern Europe,,1988,RO,ROU,1,0.5,0.875,0.75
Romania,RO,Europe,Eastern Europe,,1989,RO,ROU,1,0.5,0.875,0.75
Romania,RO,Europe,Eastern Europe,,1990,RO,ROU,1,0.5,0.763013699,0.75
Romania,RO,Europe,Eastern Europe,,1991,RO,ROU,1,0.5,0.75,0.75
Romania,RO,Europe,Eastern Europe,,1992,RO,ROU,1,0.5,0.75,0.75
Romania,RO,Europe,Eastern Europe,,1993,RO,ROU,1,0.5,0.75,0.75
Romania,RO,Europe,Eastern Europe,,1994,RO,ROU,1,0.5,0.75,0.75
Romania,RO,Europe,Eastern Europe,,1995,RO,ROU,1,0.5,0.75,0.75
Romania,RO,Europe,Eastern Europe,,1996,RO,ROU,1,0.5,0.75,0.75
Romania,RO,Europe,Eastern Europe,,1997,RO,ROU,0.997716895,0.499315068,0.747945205,0.748515982
Romania,RO,Europe,Eastern Europe,,1998,RO,ROU,0.166666667,0.25,0,0.208333333
Romania,RO,Europe,Eastern Europe,,1999,RO,ROU,0.289041096,0.25,0,0.269520548
Romania,RO,Europe,Eastern Europe,,2000,RO,ROU,0.333333333,0.25,0,0.291666667
Romania,RO,Europe,Eastern Europe,,2001,RO,ROU,0.333333333,0.25,0,0.291666667
Romania,RO,Europe,Eastern Europe,,2002,RO,ROU,0.333333333,0.25,0,0.291666667
Romania,RO,Europe,Eastern Europe,,2003,RO,ROU,0.333333333,0.25,0,0.291666667
Romania,RO,Europe,Eastern Europe,,2004,RO,ROU,0.333333333,0.25,0,0.291666667
Romania,RO,Europe,Eastern Europe,,2005,RO,ROU,0.333333333,0.25,0,0.291666667
Romania,RO,Europe,Eastern Europe,,2006,RO,ROU,0.333333333,0.25,0,0.291666667
Romania,RO,Europe,Eastern Europe,,2007,RO,ROU,0.333333333,0.25,0,0.291666667
Romania,RO,Europe,Eastern Europe,,2008,RO,ROU,0.333333333,0.25,0,0.291666667
Romania,RO,Europe,Eastern Europe,,2009,RO,ROU,0.333333333,0.25,0,0.291666667
Romania,RO,Europe,Eastern Europe,,2010,RO,ROU,0.333333333,0.25,0,0.291666667
Romania,RO,Europe,Eastern Europe,,2011,RO,ROU,0.333333333,0.25,0,0.291666667
Romania,RO,Europe,Eastern Europe,,2012,RO,ROU,0.333333333,0.25,0,0.291666667
Romania,RO,Europe,Eastern Europe,,2013,RO,ROU,0.333333333,0.25,0,0.291666667
Romania,RO,Europe,Eastern Europe,,2014,RO,ROU,0.333333333,0.25,0,0.291666667
Romania,RO,Europe,Eastern Europe,,2015,RO,ROU,0.333333333,0.25,0,0.291666667
Romania,RO,Europe,Eastern Europe,,2016,RO,ROU,0.333333333,0.25,0,0.291666667
Romania,RO,Europe,Eastern Europe,,2017,RO,ROU,0.333333333,0.25,0,0.291666667
Russian Federation,RU,Europe,Eastern Europe,,1899,RU,RUS,0,0,0,0
Russian Federation,RU,Europe,Eastern Europe,,1900,RU,RUS,0,0,0,0
Russian Federation,RU,Europe,Eastern Europe,,1901,RU,RUS,0,0,0,0
Russian Federation,RU,Europe,Eastern Europe,,1902,RU,RUS,0,0,0,0
Russian Federation,RU,Europe,Eastern Europe,,1903,RU,RUS,0,0,0,0
Russian Federation,RU,Europe,Eastern Europe,,1904,RU,RUS,0,0,0,0
Russian Federation,RU,Europe,Eastern Europe,,1905,RU,RUS,0,0,0,0
Russian Federation,RU,Europe,Eastern Europe,,1906,RU,RUS,0,0,0,0
Russian Federation,RU,Europe,Eastern Europe,,1907,RU,RUS,0,0,0,0
Russian Federation,RU,Europe,Eastern Europe,,1908,RU,RUS,0,0,0,0
Russian Federation,RU,Europe,Eastern Europe,,1909,RU,RUS,0,0,0,0
Russian Federation,RU,Europe,Eastern Europe,,1910,RU,RUS,0,0,0,0
Russian Federation,RU,Europe,Eastern Europe,,1911,RU,RUS,0,0,0,0
Russian Federation,RU,Europe,Eastern Europe,,1912,RU,RUS,0,0,0,0
Russian Federation,RU,Europe,Eastern Europe,,1913,RU,RUS,0,0,0,0
Russian Federation,RU,Europe,Eastern Europe,,1914,RU,RUS,0,0,0,0
Russian Federation,RU,Europe,Eastern Europe,,1915,RU,RUS,0,0,0,0
Russian Federation,RU,Europe,Eastern Europe,,1916,RU,RUS,0.259562842,0.155737705,0,0.207650273
Russian Federation,RU,Europe,Eastern Europe,,1917,RU,RUS,0.833333333,0.5,0.064726027,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1918,RU,RUS,0.833333333,0.5,0.420890411,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1919,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1920,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1921,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1922,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1923,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1924,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1925,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1926,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1927,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1928,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1929,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1930,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1931,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1932,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1933,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1934,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1935,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1936,RU,RUS,0.833333333,0.5,0.5,0.666666667
Russian Federation,RU,Europe,Eastern Europe,,1937,RU,RUS,0.86803653,0.5,0.5,0.684018265
Russian Federation,RU,Europe,Eastern Europe,,1938,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1939,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1940,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1941,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1942,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1943,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1944,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1945,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1946,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1947,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1948,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1949,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1950,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1951,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1952,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1953,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1954,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1955,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1956,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1957,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1958,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1959,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1960,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1961,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1962,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1963,RU,RUS,1,0.5,0.5,0.75
Russian Federation,RU,Europe,Eastern Europe,,1964,RU,RUS,1,0.5,0.43715847,0.75
Russian Federation,RU,Europe,Eastern Europe,,1965,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1966,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1967,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1968,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1969,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1970,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1971,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1972,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1973,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1974,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1975,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1976,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1977,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1978,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1979,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1980,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1981,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1982,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1983,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1984,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1985,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1986,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1987,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1988,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1989,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1990,RU,RUS,1,0.5,0.25,0.75
Russian Federation,RU,Europe,Eastern Europe,,1991,RU,RUS,1,0.5,0.188013699,0.75
Russian Federation,RU,Europe,Eastern Europe,,1992,RU,RUS,0.981785064,0.494535519,0.12226776,0.738160291
Russian Federation,RU,Europe,Eastern Europe,,1993,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,1994,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,1995,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,1996,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,1997,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,1998,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,1999,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2000,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2001,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2002,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2003,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2004,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2005,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2006,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2007,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2008,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2009,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2010,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2011,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2012,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2013,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2014,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2015,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2016,RU,RUS,0.166666667,0.25,0,0.208333333
Russian Federation,RU,Europe,Eastern Europe,,2017,RU,RUS,0.166666667,0.25,0,0.208333333
Sweden,SE,Europe,Northern Europe,,1899,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1900,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1901,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1902,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1903,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1904,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1905,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1906,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1907,SE,SWE,0,0.25,0,0.125
Sweden,SE,Europe,Northern Europe,,1908,SE,SWE,0,0.25,0,0.125
Sweden,SE,Europe,Northern Europe,,1909,SE,SWE,0,0.25,0,0.125
Sweden,SE,Europe,Northern Europe,,1910,SE,SWE,0,0.25,0,0.125
Sweden,SE,Europe,Northern Europe,,1911,SE,SWE,0,0.25,0,0.125
Sweden,SE,Europe,Northern Europe,,1912,SE,SWE,0,0.25,0,0.125
Sweden,SE,Europe,Northern Europe,,1913,SE,SWE,0,0.25,0,0.125
Sweden,SE,Europe,Northern Europe,,1914,SE,SWE,0,0.25,0,0.125
Sweden,SE,Europe,Northern Europe,,1915,SE,SWE,0,0.25,0,0.125
Sweden,SE,Europe,Northern Europe,,1916,SE,SWE,0,0.25,0,0.125
Sweden,SE,Europe,Northern Europe,,1917,SE,SWE,0.403652968,0.401369863,0.075684932,0.402511416
Sweden,SE,Europe,Northern Europe,,1918,SE,SWE,0.758447489,0.5,0.125,0.629223744
Sweden,SE,Europe,Northern Europe,,1919,SE,SWE,0.833333333,0.5,0.125,0.666666667
Sweden,SE,Europe,Northern Europe,,1920,SE,SWE,0.833333333,0.5,0.125,0.666666667
Sweden,SE,Europe,Northern Europe,,1921,SE,SWE,0.833333333,0.5,0.125,0.666666667
Sweden,SE,Europe,Northern Europe,,1922,SE,SWE,0.833333333,0.5,0.125,0.666666667
Sweden,SE,Europe,Northern Europe,,1923,SE,SWE,0.623287671,0.373972603,0.023287671,0.498630137
Sweden,SE,Europe,Northern Europe,,1924,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1925,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1926,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1927,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1928,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1929,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1930,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1931,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1932,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1933,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1934,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1935,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1936,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1937,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1938,SE,SWE,0,0,0,0
Sweden,SE,Europe,Northern Europe,,1939,SE,SWE,0,0.264383562,0,0.132191781
Sweden,SE,Europe,Northern Europe,,1940,SE,SWE,0,0.5,0,0.25
Sweden,SE,Europe,Northern Europe,,1941,SE,SWE,0,0.5,0,0.25
Sweden,SE,Europe,Northern Europe,,1942,SE,SWE,0.357990868,0.5,0.067123288,0.428995434
Sweden,SE,Europe,Northern Europe,,1943,SE,SWE,0.666666667,0.5,0.125,0.583333333
Sweden,SE,Europe,Northern Europe,,1944,SE,SWE,0.666666667,0.5,0.125,0.583333333
Sweden,SE,Europe,Northern Europe,,1945,SE,SWE,0.666666667,0.5,0.125,0.583333333
Sweden,SE,Europe,Northern Europe,,1946,SE,SWE,0.666666667,0.5,0.125,0.583333333
Sweden,SE,Europe,Northern Europe,,1947,SE,SWE,0.666666667,0.5,0.125,0.583333333
Sweden,SE,Europe,Northern Europe,,1948,SE,SWE,0.666666667,0.5,0.125,0.583333333
Sweden,SE,Europe,Northern Europe,,1949,SE,SWE,0.666666667,0.5,0.125,0.583333333
Sweden,SE,Europe,Northern Europe,,1950,SE,SWE,0.666666667,0.5,0.125,0.583333333
Sweden,SE,Europe,Northern Europe,,1951,SE,SWE,0.666666667,0.5,0.125,0.583333333
Sweden,SE,Europe,Northern Europe,,1952,SE,SWE,0.666666667,0.5,0.125,0.583333333
Sweden,SE,Europe,Northern Europe,,1953,SE,SWE,0.666666667,0.5,0.125,0.583333333
Sweden,SE,Europe,Northern Europe,,1954,SE,SWE,0.666666667,0.5,0.125,0.583333333
Sweden,SE,Europe,Northern Europe,,1955,SE,SWE,0.666666667,0.5,0.125,0.583333333
Sweden,SE,Europe,Northern Europe,,1956,SE,SWE,0.689435337,0.5,0.116461749,0.594717668
Sweden,SE,Europe,Northern Europe,,1957,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1958,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1959,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1960,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1961,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1962,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1963,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1964,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1965,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1966,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1967,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1968,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1969,SE,SWE,0.833333333,0.5,0,0.666666667
Sweden,SE,Europe,Northern Europe,,1970,SE,SWE,0.833333333,0.5,0,0.666666667
Sweden,SE,Europe,Northern Europe,,1971,SE,SWE,0.833333333,0.5,0,0.666666667
Sweden,SE,Europe,Northern Europe,,1972,SE,SWE,0.833333333,0.5,0,0.666666667
Sweden,SE,Europe,Northern Europe,,1973,SE,SWE,0.833333333,0.5,0,0.666666667
Sweden,SE,Europe,Northern Europe,,1974,SE,SWE,0.873972603,0.5,0,0.686986301
Sweden,SE,Europe,Northern Europe,,1975,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1976,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1977,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1978,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1979,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1980,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1981,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1982,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1983,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1984,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1985,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1986,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1987,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1988,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1989,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1990,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1991,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1992,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1993,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1994,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1995,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1996,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1997,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1998,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,1999,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,2000,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,2001,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,2002,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,2003,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,2004,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,2005,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,2006,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,2007,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,2008,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,2009,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,2010,SE,SWE,1,0.5,0,0.75
Sweden,SE,Europe,Northern Europe,,2011,SE,SWE,0.5,0.5,0,0.5
Sweden,SE,Europe,Northern Europe,,2012,SE,SWE,0.5,0.5,0,0.5
Sweden,SE,Europe,Northern Europe,,2013,SE,SWE,0.5,0.5,0,0.5
Sweden,SE,Europe,Northern Europe,,2014,SE,SWE,0.5,0.5,0,0.5
Sweden,SE,Europe,Northern Europe,,2015,SE,SWE,0.5,0.5,0,0.5
Sweden,SE,Europe,Northern Europe,,2016,SE,SWE,0.5,0.5,0,0.5
Sweden,SE,Europe,Northern Europe,,2017,SE,SWE,0.5,0.5,0,0.5
Singapore,SG,Asia,South-eastern Asia,,1899,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1900,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1901,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1902,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1903,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1904,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1905,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1906,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1907,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1908,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1909,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1910,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1911,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1912,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1913,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1914,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1915,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1916,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1917,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1918,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1919,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1920,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1921,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1922,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1923,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1924,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1925,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1926,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1927,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1928,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1929,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1930,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1931,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1932,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1933,SG,SGP,0,0,0,0
Singapore,SG,Asia,South-eastern Asia,,1934,SG,SGP,0,0,0,0
